state,week,year,level,temp,humid
NJ,23,2012,1,65.07032967032967,66.30397344801624
NJ,23,2013,1,66.92142857142856,69.08922238136543
NJ,23,2014,2,69.23035714285713,61.886273007914326
NJ,23,2015,1,60.554081632653045,75.75335714064427
NJ,23,2016,1,68.93265306122449,53.6296935666425
NJ,23,2017,1,65.36040816326529,68.32432594818461
NJ,23,2018,1,65.68367346938776,70.10896837908932
NJ,24,2009,10,67.30421245421246,83.07328815538996
NJ,24,2010,1,71.6622448979592,67.54226289349185
NJ,24,2011,1,69.41020408163266,66.6685148507387
NJ,24,2012,1,67.9438775510204,71.9335512328979
NJ,24,2013,1,68.8834693877551,70.98990063441106
NJ,24,2014,2,68.5665306122449,78.42656212780274
NJ,24,2015,1,75.41938775510204,64.44269790304486
NJ,24,2016,1,69.05306122448978,53.974870455653495
NJ,24,2017,1,74.99755102040817,67.99773896607336
NJ,24,2018,1,68.9734693877551,60.34109747682779
NJ,25,2009,10,64.47912087912087,81.606116244002
NJ,25,2010,1,78.70204081632654,60.94084541951634
NJ,25,2011,1,72.88061224489796,72.53615016654079
NJ,25,2012,1,74.73137755102042,65.6228483859495
NJ,25,2013,2,70.84897959183674,66.53725921274797
NJ,25,2014,1,73.31989795918365,61.27672596671282
NJ,25,2015,1,72.68265306122449,77.5409703204275
NJ,25,2016,1,73.61326530612244,58.8411160354932
NJ,25,2017,1,76.67877551020409,68.02488220653605
NJ,25,2018,1,74.17571428571429,71.264522423487
NJ,26,2009,7,71.24340659340659,75.16553377042027
NJ,26,2010,1,74.45408163265307,49.50964845985693
NJ,26,2011,1,73.63673469387754,64.00123225316999
NJ,26,2012,1,75.34897959183674,56.96730856643129
NJ,26,2013,2,77.9061224489796,72.96458391312306
NJ,26,2014,1,73.7076923076923,64.50893811218987
NJ,26,2015,1,72.90510204081632,67.84589673866634
NJ,26,2016,1,72.16224489795918,66.46789530384721
NJ,26,2017,1,73.48061224489797,63.27293788420444
NJ,26,2018,1,75.67897959183674,65.45307148330014
NJ,27,2009,2,71.33626373626375,66.5740082203645
NJ,27,2010,1,81.21836734693878,62.02394013158928
NJ,27,2011,1,76.55408163265307,66.7292184193589
NJ,27,2012,1,81.01785714285714,56.42760976053234
NJ,27,2013,1,80.13979591836734,75.74095889169914
NJ,27,2014,1,75.40439560439559,65.36062132486796
NJ,27,2015,1,71.46224489795921,69.35951019750273
NJ,27,2016,1,75.95510204081633,73.27810895930142
NJ,27,2017,1,74.81102040816326,67.6420373291596
NJ,27,2018,1,77.96352040816326,70.45560509180059
NJ,28,2009,1,69.39120879120878,64.50760636952356
NJ,28,2010,2,78.9765306122449,70.83186878289
NJ,28,2011,1,77.43979591836735,57.865170039378064
NJ,28,2012,1,76.46428571428571,62.51031014769588
NJ,28,2013,1,77.98979591836735,75.44988041769184
NJ,28,2014,1,76.9912087912088,66.79625761144925
NJ,28,2015,1,76.03061224489795,71.29235321276575
NJ,28,2016,1,77.06811224489796,69.07083628983044
NJ,28,2017,1,76.54115646258505,74.85775424942635
NJ,28,2018,1,75.90367346938775,60.83855080652536
NJ,29,2009,1,71.84285714285714,61.042943187359285
NJ,29,2010,2,80.93673469387754,66.52675157748374
NJ,29,2011,1,84.13979591836734,64.77330012056396
NJ,29,2012,1,76.54795918367346,69.1727183866265
NJ,29,2013,1,84.16020408163266,64.96076487102263
NJ,29,2014,1,73.27321428571426,70.49256174335775
NJ,29,2015,1,74.82040816326533,70.56905880047401
NJ,29,2016,1,78.59183673469387,59.77700631473686
NJ,29,2017,1,79.32551020408164,72.7241091398182
NJ,29,2018,1,74.96156462585034,70.99187708990328
NJ,30,2009,1,71.5403663003663,77.65088693678055
NJ,30,2010,1,74.43877551020408,62.51367348005114
NJ,30,2011,1,77.88163265306123,66.46358163158449
NJ,30,2012,1,76.96102040816325,69.22120942089454
NJ,30,2013,1,73.63775510204083,74.14632912444745
NJ,30,2014,1,74.32967032967035,68.33704289757932
NJ,30,2015,1,76.23673469387755,58.98530593520393
NJ,30,2016,1,78.0938775510204,74.19394067478352
NJ,30,2017,1,70.44591836734695,76.3151355965684
NJ,30,2018,1,76.96683673469387,81.55183263757992
NJ,31,2009,1,75.39652014652016,78.26293630034269
NJ,31,2010,2,77.20714285714288,64.43833109631149
NJ,31,2011,1,76.75408163265304,68.38172399804013
NJ,31,2012,1,76.68741496598639,76.59617040055096
NJ,31,2013,1,71.29890109890108,71.36666929273142
NJ,31,2014,1,70.77472527472528,70.64298922963312
NJ,31,2015,1,78.28061224489795,64.28443830409495
NJ,31,2016,1,73.48673469387755,72.73571566677597
NJ,31,2017,1,73.37142857142858,71.55840889254276
NJ,31,2018,1,76.8576530612245,79.85591546558817
NJ,32,2009,1,72.88095238095238,69.15998571517153
NJ,32,2010,3,76.05238095238096,67.68066301114925
NJ,32,2011,1,74.35000000000002,67.37319566296733
NJ,32,2012,1,76.5204081632653,74.62475228193716
NJ,32,2013,3,72.13296703296702,72.31185302612924
NJ,32,2014,1,72.80109890109891,61.98880145369055
NJ,32,2015,1,74.36530612244897,59.3081127558788
NJ,32,2016,1,80.82755102040817,71.39509719558886
NJ,32,2017,1,71.14999999999998,76.30207928884036
NJ,32,2018,1,79.05448979591839,76.61967905234599
NJ,33,2009,1,76.52755102040817,74.44464016717345
NJ,33,2010,2,75.81836734693876,68.26979817243902
NJ,33,2011,1,72.64693877551022,77.53142282345503
NJ,33,2012,1,72.19489795918368,71.42020792405368
NJ,33,2013,1,68.65824175824176,69.20939078221214
NJ,33,2014,1,70.10769230769229,65.67193260876311
NJ,33,2015,1,73.85816326530613,64.92620341425231
NJ,33,2016,1,78.85816326530613,73.17025851240567
NJ,33,2017,1,74.72755102040814,78.07895453296506
NJ,33,2018,1,76.54510204081632,80.85230226916465
NJ,34,2009,1,78.11122448979593,77.2051244378574
NJ,34,2010,1,68.69591836734692,69.69782899331362
NJ,34,2011,1,72.12653061224489,74.07171597554006
NJ,34,2012,1,72.13673469387756,69.71674939442222
NJ,34,2013,1,71.35164835164834,71.19061882500084
NJ,34,2014,1,70.5912087912088,69.6957514615675
NJ,34,2015,1,76.78775510204079,67.29515713969737
NJ,34,2016,1,73.99591836734696,66.66826372083379
NJ,34,2017,1,71.18061224489796,68.23967165704143
NJ,34,2018,1,71.63265306122447,73.47174865806309
NJ,35,2009,1,72.52142857142857,75.02773973810307
NJ,35,2010,1,76.33775510204084,56.15256851910541
NJ,35,2011,1,70.20025510204081,68.79313919077883
NJ,35,2012,1,74.05102040816325,67.97307673005835
NJ,35,2013,1,74.54395604395604,78.27289144737242
NJ,35,2014,1,71.51483516483516,65.83487604603425
NJ,35,2015,1,71.90510204081633,62.58706468856347
NJ,35,2016,1,72.7173469387755,68.54848063126491
NJ,35,2017,1,64.23979591836735,73.05483312923532
NJ,35,2018,1,78.39020408163265,75.8116661289969
NJ,36,2009,1,66.74122448979594,65.82526034898004
NJ,36,2010,1,67.62959183673469,58.11885195936832
NJ,36,2011,1,70.57891156462587,84.05056842176779
NJ,36,2012,1,73.4969387755102,81.39436363457492
NJ,36,2013,1,68.62197802197802,66.73983776345146
NJ,36,2014,1,76.3175824175824,71.16110077690846
NJ,36,2015,1,75.85714285714286,66.40632324518819
NJ,36,2016,1,77.090306122449,67.22987545465153
NJ,36,2017,1,64.54795918367347,74.2791297903009
NJ,36,2018,1,75.69438775510204,80.17119292658587
NJ,37,2009,2,65.55484693877551,77.8182744222828
NJ,37,2010,1,64.12755102040815,69.13118327997512
NJ,37,2011,1,65.29285714285714,72.87420343934886
NJ,37,2012,1,63.68102040816327,64.24580780506953
NJ,37,2013,1,68.70879120879121,70.51102369394559
NJ,37,2014,1,66.51098901098901,70.93571777456108
NJ,37,2015,1,73.62448979591838,73.27779382749019
NJ,37,2016,1,68.39727891156464,65.00973685574557
NJ,37,2017,1,68.49897959183673,78.78016985947758
NJ,37,2018,1,69.83239795918368,89.97234150372844
NJ,38,2009,2,62.51020408163265,70.74316677261756
NJ,38,2010,1,69.06224489795918,64.35690811584561
NJ,38,2011,1,67.28040293040293,85.08951569336415
NJ,38,2012,1,64.07585034013604,70.85098041855973
NJ,38,2013,1,60.51959706959708,68.70400502387217
NJ,38,2014,1,61.595604395604404,70.1961588029457
NJ,38,2015,1,68.23163265306123,62.143747508544216
NJ,38,2016,1,68.23061224489797,71.25023828340673
NJ,38,2017,1,72.65102040816326,72.15161614924311
NJ,38,2018,2,69.94255102040816,82.34024231290337
NJ,39,2009,1,64.93673469387754,75.48030715411164
NJ,39,2010,1,65.14065934065935,80.22183708670583
NJ,39,2011,1,66.29076923076924,82.66576579012086
NJ,39,2012,1,62.06632653061224,73.23182431667409
NJ,39,2013,1,58.25054945054946,67.99984088712094
NJ,39,2014,2,62.65934065934066,67.99601786985714
NJ,39,2015,1,63.413265306122454,64.32398115226971
NJ,39,2016,1,60.677551020408146,83.53273628022555
NJ,39,2017,1,66.65408163265307,72.08902844885155
NJ,39,2018,3,64.95469387755102,81.56778116256234
NJ,40,2008,1,58.97252747252747,73.58051890698455
NJ,40,2009,3,58.63367346938776,73.76342304859898
NJ,40,2010,1,56.73516483516485,67.25352247568401
NJ,40,2011,1,57.078021978021965,64.48939702740128
NJ,40,2012,1,63.08545918367346,80.23199523820192
NJ,40,2013,1,66.20769230769231,74.81193468488254
NJ,40,2014,1,62.36923076923078,73.70393031017963
NJ,40,2015,1,61.79081632653061,80.16656988413929
NJ,40,2016,1,60.119387755102046,79.83188303614307
NJ,40,2017,1,65.3734693877551,74.78849019431769
NJ,40,2018,2,67.63877551020407,84.60428152909644
NJ,41,2008,1,56.67142857142858,66.45110902126572
NJ,41,2009,6,58.26071428571429,64.33987423070046
NJ,41,2010,1,55.5945054945055,66.16330786344639
NJ,41,2011,1,62.71734693877551,71.52565514362252
NJ,41,2012,2,51.34761904761907,67.6364751918308
NJ,41,2013,1,60.715384615384615,73.43231973528188
NJ,41,2014,5,57.19560439560439,65.27073044282422
NJ,41,2015,1,58.18489795918367,70.3405711295885
NJ,41,2016,1,52.389795918367355,68.11894190899571
NJ,41,2017,1,66.32448979591835,84.58277220218821
NJ,41,2018,2,63.52857142857143,85.32921260998674
NJ,42,2008,1,57.19780219780221,65.38539246500419
NJ,42,2009,10,45.570408163265284,72.40887829731706
NJ,42,2010,1,51.54557823129253,62.69679008643629
NJ,42,2011,1,57.379591836734676,67.35700228203929
NJ,42,2012,1,57.10102040816327,72.41214129782584
NJ,42,2013,1,57.84945054945055,70.99184403323086
NJ,42,2014,1,62.465934065934064,73.40293963415252
NJ,42,2015,1,53.20833333333335,64.29171558435934
NJ,42,2016,1,63.90306122448981,71.88839406262754
NJ,42,2017,1,55.879591836734676,63.69177706677879
NJ,42,2018,2,51.35204081632654,66.2812064845082
NJ,43,2008,1,47.751648351648356,64.82613109678101
NJ,43,2009,10,54.26428571428572,67.973388696114
NJ,43,2010,1,59.01853741496597,67.12610000098879
NJ,43,2011,1,46.73673469387757,72.46172037673989
NJ,43,2012,1,58.03469387755103,76.00006526627456
NJ,43,2013,1,47.13956043956044,60.436501587354535
NJ,43,2014,1,53.965934065934064,65.7557249202778
NJ,43,2015,1,53.078571428571436,59.21688283801176
NJ,43,2016,2,49.51734693877551,64.17422082181699
NJ,43,2017,1,58.952040816326544,76.3141873426393
NJ,43,2018,3,46.07448979591838,71.62914437041469
NJ,44,2008,1,45.15824175824178,60.34769248506785
NJ,44,2009,10,53.8938775510204,79.75358780261863
NJ,44,2010,1,42.468367346938784,67.17921144925084
NJ,44,2011,1,43.278021978021975,66.45485035329843
NJ,44,2012,1,49.82108843537416,71.86155949139568
NJ,44,2013,1,52.08241758241759,70.13451949388046
NJ,44,2014,1,50.22967032967033,65.95688254491124
NJ,44,2015,1,52.77653061224489,66.33130906940833
NJ,44,2016,2,52.438775510204074,65.33577417426065
NJ,44,2017,2,54.01020408163265,73.50762030025292
NJ,44,2018,3,54.23775510204082,72.39466873785659
NJ,45,2008,1,54.90989010989011,82.2871730234326
NJ,45,2009,10,45.31734693877552,63.16836962794394
NJ,45,2010,1,45.4765306122449,55.09904384308301
NJ,45,2011,1,48.79084249084249,67.36683014044864
NJ,45,2012,2,41.18809523809525,60.392054927439105
NJ,45,2013,1,45.26263736263737,61.48020281984929
NJ,45,2014,1,49.15934065934066,53.612910999285795
NJ,45,2015,1,57.70204081632653,70.61906397020405
NJ,45,2016,2,45.94897959183674,55.58813954025383
NJ,45,2017,2,42.3469387755102,67.8763838555697
NJ,45,2018,3,47.72346938775511,71.29814656707919
NJ,46,2008,1,49.153846153846146,70.67400347634971
NJ,46,2009,10,52.787755102040826,72.7435440735316
NJ,46,2010,1,47.76020408163265,68.68593331916603
NJ,46,2011,1,50.041391941391936,64.19060266812686
NJ,46,2012,1,42.544489795918366,69.0682781965655
NJ,46,2013,1,42.5043956043956,55.411145362526064
NJ,46,2014,1,42.263736263736256,66.08811922555108
NJ,46,2015,1,50.43571428571429,63.74077117190608
NJ,46,2016,2,47.30714285714286,64.25992753248975
NJ,46,2017,2,42.90561224489796,70.77234552905648
NJ,46,2018,4,39.00289115646258,69.33263614266977
NJ,47,2008,1,32.112087912087915,53.495320881973655
NJ,47,2009,10,49.31734693877551,68.40429538536691
NJ,47,2010,1,44.20714285714285,60.379831767408845
NJ,47,2011,1,48.30659340659341,71.43717379016107
NJ,47,2012,1,40.826530612244895,64.86452176162372
NJ,47,2013,1,43.310989010989005,53.12385385055915
NJ,47,2014,2,34.47912087912089,49.68954348195594
NJ,47,2015,1,50.06428571428571,62.36658126921917
NJ,47,2016,3,41.03367346938776,61.91678933122101
NJ,47,2017,3,41.03044217687075,60.80174435985011
NJ,47,2018,5,35.53323129251701,64.49969092348293
NJ,48,2008,1,37.173626373626384,68.26310208920178
NJ,48,2009,5,47.6938775510204,73.49329022613365
NJ,48,2010,1,38.83367346938776,65.88765402426522
NJ,48,2011,1,46.560439560439555,69.5001425822463
NJ,48,2012,3,36.50000000000001,72.81275415571805
NJ,48,2013,2,35.897959183673464,60.209991076370535
NJ,48,2014,1,41.76703296703296,68.99592549547638
NJ,48,2015,1,42.18979591836735,66.04824284363622
NJ,48,2016,2,46.65714285714285,67.25414246039125
NJ,48,2017,3,41.79693877551021,68.9810033818077
NJ,48,2018,4,41.49489795918368,74.36818541663388
NJ,49,2008,1,36.56373626373626,66.17120068855571
NJ,49,2009,6,43.570408163265306,70.07625628293711
NJ,49,2010,1,31.651020408163266,58.3458915364301
NJ,49,2011,1,44.07142857142857,76.29299199522664
NJ,49,2012,3,44.689010989010974,77.83350975187344
NJ,49,2013,1,41.12074829931972,78.03135564817065
NJ,49,2014,2,41.24175824175824,72.28596828150646
NJ,49,2015,1,43.45816326530611,73.88145173062588
NJ,49,2016,3,35.0173469387755,69.08358639084285
NJ,49,2017,3,39.05714285714287,68.54095123422084
NJ,49,2018,5,34.5,64.22930091997169
NJ,50,2008,1,37.26373626373629,65.4771701353519
NJ,50,2009,4,34.31326530612245,60.2910486559554
NJ,50,2010,2,26.63775510204081,61.214985773631
NJ,50,2011,1,38.321978021978026,59.809475272301036
NJ,50,2012,3,41.198469387755104,74.27592461120301
NJ,50,2013,1,28.98775510204081,73.42064026789532
NJ,50,2014,2,35.58241758241759,67.90046685743337
NJ,50,2015,1,46.65034013605442,74.97809206397905
NJ,50,2016,5,32.33163265306122,66.34765120149292
NJ,50,2017,4,29.82551020408163,64.87942137129957
NJ,50,2018,7,36.89999999999999,77.95212367696624
NJ,51,2008,1,36.74285714285714,79.90918248400747
NJ,51,2009,3,32.124489795918365,59.471331132873324
NJ,51,2010,6,29.851020408163265,59.953602584635384
NJ,51,2011,1,41.482417582417575,68.20264930678526
NJ,51,2012,8,41.848979591836745,68.43033828826114
NJ,51,2013,2,37.598979591836745,68.28706258894421
NJ,51,2014,5,37.31978021978022,68.46350190375323
NJ,51,2015,1,48.169230769230786,65.92334830074614
NJ,51,2016,6,33.6530612244898,61.199418756302826
NJ,51,2017,5,40.18265306122449,67.65541230378037
NJ,51,2018,9,40.65408163265307,70.60453967987792
NJ,52,2008,1,35.56263736263736,66.44086811749094
NJ,52,2010,3,28.298571428571428,62.734284230234394
NJ,52,2011,6,40.13928571428571,68.72996776095546
NJ,52,2011,1,40.13928571428571,68.72996776095546
NJ,52,2012,10,34.82406462585034,72.57354278749482
NJ,52,2013,3,36.45102040816328,65.35470752034368
NJ,52,2014,8,43.94395604395605,76.84757395124541
NJ,52,2016,1,38.28809523809524,68.09632315931248
NJ,52,2016,10,38.28809523809524,68.09632315931248
NJ,52,2017,8,23.52767857142857,52.40084772179093
NJ,52,2018,10,39.97755102040816,72.03073479420462
NJ,53,2009,1,28.22142857142857,56.12538495708332
NJ,53,2015,7,43.459615384615375,79.55548182845298
NM,1,2009,1,41.202272727272735,42.15011811302042
NM,1,2010,5,29.950103519668733,53.33625931624663
NM,1,2011,3,33.84492753623189,43.40262416267437
NM,1,2012,1,37.75163043478261,51.10245094218807
NM,1,2013,8,26.805745341614895,58.75187448611922
NM,1,2014,10,32.25434782608696,46.19280909588544
NM,1,2015,7,25.958695652173912,72.7225297185392
NM,1,2016,1,33.22857142857143,74.25187521558544
NM,1,2017,2,35.09275362318841,59.672370611187716
NM,1,2018,10,35.185170807453424,36.29940281349523
NM,1,2019,10,29.648550724637683,62.785925092421074
NM,2,2009,1,37.0090909090909,46.53829345069061
NM,2,2010,5,37.42173913043479,44.273656677113934
NM,2,2011,3,32.761801242236025,45.334264173658816
NM,2,2012,1,34.75527950310559,45.77429211175008
NM,2,2013,6,32.407453416149075,47.806039148536215
NM,2,2014,10,36.124844720496895,34.17373402674326
NM,2,2015,7,34.13540372670808,67.36016323940356
NM,2,2016,2,33.534161490683225,50.39589117926847
NM,2,2017,2,45.759109730848856,49.46760808756794
NM,2,2018,10,41.495031055900604,47.10153142788369
NM,2,2019,10,38.73478260869565,64.71099459011555
NM,3,2009,1,36.841558441558426,42.30831421651229
NM,3,2010,6,40.071428571428584,54.11487510560096
NM,3,2011,5,42.05186335403726,38.63499745533532
NM,3,2012,1,45.223602484472046,40.294942381383606
NM,3,2013,7,29.417391304347824,45.114290118991185
NM,3,2014,9,38.89006211180124,30.32519272827409
NM,3,2015,7,36.406832298136656,65.512100642823
NM,3,2016,3,40.0136645962733,41.58419595588905
NM,3,2017,4,39.504968944099375,69.5122215017312
NM,3,2018,10,35.384472049689435,39.67427849892182
NM,3,2019,10,40.9006211180124,57.636596854867975
NM,4,2009,1,44.9655844155844,38.55568632295404
NM,4,2010,6,32.71273291925465,63.572726925080566
NM,4,2011,9,37.15590062111801,35.157286257850274
NM,4,2012,1,40.47701863354036,44.493343959014794
NM,4,2013,10,44.73850931677017,40.63756270858967
NM,4,2014,7,36.909937888198755,32.295029056064614
NM,4,2015,6,36.250310559006216,58.202730700375966
NM,4,2016,3,40.88757763975154,40.689881104775424
NM,4,2017,5,34.13602484472049,47.72142080370511
NM,4,2018,10,35.15217391304348,29.009925428619198
NM,4,2019,10,36.65465838509317,41.89309963660117
NM,5,2009,1,36.68116883116884,35.01746362926155
NM,5,2010,10,36.832142857142856,72.21199679686153
NM,5,2011,10,21.751552795031056,56.146628352496606
NM,5,2012,1,40.070186335403726,40.671970405862645
NM,5,2013,7,39.22111801242236,43.1801076876258
NM,5,2014,7,39.23478260869565,36.312872048896295
NM,5,2015,5,42.60517598343685,63.55677168153397
NM,5,2016,4,32.10683229813665,43.7911639934871
NM,5,2017,8,42.52795031055901,37.88421083288816
NM,5,2018,10,44.47267080745343,29.014419593103792
NM,5,2019,10,40.43975155279503,44.79208259871175
NM,6,2009,2,45.39675324675324,26.868748469218264
NM,6,2010,6,35.534472049689455,64.82636708875383
NM,6,2011,8,30.70186335403726,40.80867317838697
NM,6,2012,1,36.41801242236024,54.92814042357325
NM,6,2013,4,43.1639751552795,37.97507932025276
NM,6,2014,4,33.7695652173913,56.1073636523025
NM,6,2015,5,45.957763975155274,46.26402048548019
NM,6,2016,7,44.988198757763975,31.991445098306908
NM,6,2017,10,52.66770186335403,38.25426411133106
NM,6,2018,10,43.06635610766047,34.33157948857115
NM,6,2019,10,40.272049689441,45.15480128000907
NM,7,2009,3,38.480519480519476,38.72540937981427
NM,7,2010,8,38.88881987577639,53.22305485871996
NM,7,2011,10,51.32049689440995,28.66835507960375
NM,7,2012,1,39.22370600414079,55.045183702464456
NM,7,2013,3,36.3909090909091,36.69339665827746
NM,7,2014,5,47.0614906832298,34.339982139563496
NM,7,2015,2,47.29913043478261,45.643280015452454
NM,7,2016,8,53.06521739130436,29.38780914952582
NM,7,2017,10,42.434161490683216,58.24783424162625
NM,7,2018,10,45.1064182194617,50.07367463555578
NM,7,2019,10,43.135093167701854,37.52923840831875
NM,8,2009,5,41.50000000000001,26.505846773945
NM,8,2010,7,37.01884057971015,54.8432099805573
NM,8,2011,9,45.66946169772256,26.07525478240075
NM,8,2012,2,44.368322981366475,29.406345817518314
NM,8,2013,2,39.20129870129871,40.15819586973653
NM,8,2014,3,49.03229813664596,19.263437549148254
NM,8,2015,3,44.07826086956521,39.4548897417983
NM,8,2016,9,43.45962732919254,38.69509455857895
NM,8,2017,10,46.71242236024844,33.708799120395085
NM,8,2018,10,40.312111801242224,41.749574271686285
NM,8,2019,10,33.47532467532469,49.12148315990018
NM,9,2009,4,52.357792207792215,23.161567964068198
NM,9,2010,6,44.97105590062112,47.64520178207864
NM,9,2011,8,47.15590062111802,25.881343538762806
NM,9,2012,4,43.452173913043474,29.34661738545652
NM,9,2013,1,38.503138528138535,33.80859296760827
NM,9,2014,1,48.1991718426501,35.475113644694964
NM,9,2015,2,31.356521739130443,70.08305940585312
NM,9,2016,10,53.627329192546576,25.54230583321484
NM,9,2017,7,46.0639751552795,34.57173936292209
NM,9,2018,10,45.19875776397515,26.745998384425484
NM,9,2019,10,46.824025974025965,38.193160463669145
NM,10,2009,2,55.31298701298702,20.977078063181267
NM,10,2010,4,43.275155279503096,47.56928538144414
NM,10,2011,5,50.18571428571428,26.283482024787634
NM,10,2012,1,44.547826086956526,34.559306514695265
NM,10,2013,1,48.23636363636364,33.255749652386164
NM,10,2014,1,45.17416149068322,44.01420812665412
NM,10,2015,2,40.644099378881975,54.21794833928558
NM,10,2016,9,49.840993788819894,31.622256927691694
NM,10,2017,6,52.13416149068322,28.067356920987965
NM,10,2018,8,47.37826086956523,18.534752447806003
NM,10,2019,10,45.50324675324675,38.65684490290837
NM,11,2009,1,43.52402597402597,50.49455851594708
NM,11,2010,3,43.28012422360248,45.65810981549902
NM,11,2011,4,56.683850931677,22.451499227768974
NM,11,2012,2,55.75465838509317,18.375238137551808
NM,11,2013,1,52.79565217391304,25.699555492419552
NM,11,2014,1,47.8503105590062,29.41533480119061
NM,11,2015,2,50.0248447204969,39.186164021724906
NM,11,2016,10,50.445341614906816,24.89421646505719
NM,11,2017,6,58.677018633540364,26.798204676480328
NM,11,2018,7,50.082608695652176,35.88576405188661
NM,11,2019,10,42.87349896480332,56.828606390094365
NM,12,2009,1,56.46038961038961,29.370954811780656
NM,12,2010,3,46.614906832298146,34.36568570936716
NM,12,2011,2,53.88757763975155,20.849750447939783
NM,12,2012,1,50.19068322981365,29.04832140818118
NM,12,2013,1,49.948447204968936,23.33604562092595
NM,12,2014,1,49.37329192546584,20.549362775424736
NM,12,2015,1,51.103105590062114,54.63943097741772
NM,12,2016,8,50.2167701863354,24.44787496855914
NM,12,2017,3,58.30124223602485,29.60775270380745
NM,12,2018,6,54.17888198757765,26.062030741425986
NM,12,2019,9,48.762732919254645,44.619198367420395
NM,13,2009,1,46.255844155844144,26.90706425842578
NM,13,2010,3,54.73540372670808,19.92763186167937
NM,13,2011,2,59.63478260869565,20.709788367191894
NM,13,2012,1,62.306211180124215,16.010547210688813
NM,13,2013,1,52.50496894409938,22.919980729644536
NM,13,2014,1,52.535403726708076,27.809893330306412
NM,13,2015,1,56.76211180124225,24.144649162681
NM,13,2016,7,49.06583850931678,32.35735174003674
NM,13,2017,2,50.09627329192548,46.52035774593375
NM,13,2018,4,52.60745341614909,33.371705499492805
NM,13,2019,6,54.57826086956521,31.395513095449058
NM,14,2009,1,49.12272727272728,24.18597097891869
NM,14,2010,2,55.080124223602475,18.77998846397603
NM,14,2011,1,57.51801242236025,22.16887480832767
NM,14,2012,1,54.38198757763975,27.98062901446968
NM,14,2013,1,56.555279503105574,26.541160423303307
NM,14,2014,1,52.23540372670807,21.734780921431184
NM,14,2015,1,58.1248447204969,27.80166453664647
NM,14,2016,3,57.81180124223605,25.47528881041969
NM,14,2017,1,54.86948051948053,28.795887941855927
NM,14,2018,3,57.85217391304347,22.626899296293374
NM,14,2019,4,53.44658385093168,32.739494144698874
NM,15,2009,1,50.91103896103896,27.269688242961998
NM,15,2010,1,58.00347826086957,49.835906534384314
NM,15,2011,1,56.55341614906832,15.167220075522602
NM,15,2012,1,58.7304347826087,31.028147104410237
NM,15,2013,1,53.93913043478261,28.51055004624773
NM,15,2014,1,59.35962732919256,17.497466952274216
NM,15,2015,1,59.001242236024844,22.062580896247407
NM,15,2016,1,53.780745341614896,45.35201438923547
NM,15,2017,2,60.16630434782608,29.936007913596125
NM,15,2018,2,57.02049689440993,20.31533241149045
NM,15,2019,4,53.37701863354037,29.696834423011683
NM,16,2009,1,52.862987012987006,33.42098923775997
NM,16,2010,2,55.444720496894405,45.75541477056883
NM,16,2011,1,64.99627329192546,19.881186500855936
NM,16,2012,1,60.358385093167705,23.56494242201645
NM,16,2013,1,54.34487577639751,21.313232015255775
NM,16,2014,1,53.12546583850932,33.877963818569306
NM,16,2015,1,52.82534161490682,31.15440960871834
NM,16,2016,1,58.139751552795026,37.09986036117422
NM,16,2017,1,62.05714285714284,27.77085298783762
NM,16,2018,2,57.23788819875777,19.76665429290665
NM,16,2019,3,61.65652173913045,22.262467823626775
NM,17,2009,8,64.0435064935065,17.28090280294439
NM,17,2010,2,55.4472049689441,28.82116554730669
NM,17,2011,1,57.64906832298136,20.366447272951923
NM,17,2012,1,67.55652173913045,22.40237436725448
NM,17,2013,1,57.80962732919257,22.48740710121258
NM,17,2014,1,62.14213250517597,23.18783496391138
NM,17,2015,1,57.17329192546583,32.5730412428273
NM,17,2016,1,55.688198757763956,31.511609119269423
NM,17,2017,1,55.37950310559005,35.57864416514767
NM,17,2018,2,61.1,29.020064078240594
NM,18,2009,5,62.7974025974026,25.467870194196557
NM,18,2010,2,61.18385093167703,22.86820951107857
NM,18,2011,1,60.04347826086956,15.877257635405128
NM,18,2012,1,68.90062111801241,14.714814783995967
NM,18,2013,1,59.427950310559034,17.319832763817793
NM,18,2014,1,55.91863354037267,20.993624484797397
NM,18,2015,1,58.92608695652172,35.229810265050006
NM,18,2016,1,60.18260869565218,27.90562045709208
NM,18,2017,1,62.84658385093167,27.81777244054685
NM,18,2018,2,62.41863354037267,22.540575613602403
NM,19,2009,1,70.01168831168829,23.576754520724286
NM,19,2010,1,60.95517598343685,25.953710339951183
NM,19,2011,1,63.07763975155278,19.468603890957386
NM,19,2012,1,58.875155279503105,48.92797615103038
NM,19,2013,1,59.78509316770185,33.02996134703969
NM,19,2014,1,64.70186335403727,16.05557950223587
NM,19,2015,1,59.31366459627329,42.60905917494858
NM,19,2016,1,63.893167701863355,33.89019334483391
NM,19,2017,1,62.872670807453424,38.41671467943685
NM,19,2018,2,74.31552795031057,15.4942574034539
NM,20,2009,1,68.20909090909093,25.76244739272575
NM,20,2010,2,68.13478260869567,25.818184302082553
NM,20,2011,1,62.92298136645962,24.20560280013543
NM,20,2012,1,66.36832298136646,27.32342612178571
NM,20,2013,1,70.63116883116884,17.48889259757222
NM,20,2014,1,58.793167701863354,22.506238222256478
NM,20,2015,1,58.06534161490684,47.986715158571386
NM,20,2016,1,61.22236024844721,41.42226708671068
